date, pm25, pm10, o3, no2, so2, co
2018/6/1, 80, 20, 46, 27, 5, 1
2018/6/2, 63, 21, 63, 29, 10, 2
2018/6/3, 70, 25, 64, 17, 8, 4
2018/6/4, 71, 24, 63, 34, 9, 3
2018/6/5, 71, 25, 56, 35, 10, 3
2018/6/6, 71, 16, 31, 29, 4, 2
2018/6/7, 42, 19, 57, 34, 7, 3
2018/6/8, 58, 42, 32, 39, 11, 5
2018/6/9, 93, 31, 60, 19, 7, 3
2018/6/10, 83, 20, 39, 9, 4, 1
2018/6/11, 59, 13, 29, 18, 4, 2
2018/6/12, 44, 29, 33, 25, 6, 2
2018/6/13, 42, 13, 39, 20, 6, 1
2018/6/14, 41, 57, 44, 35, 10, 2
2018/6/15, 58, 55, 29, 23, 3, 2
2018/6/16, 61, 13, 37, 15, 5, 1
2018/6/17, 48, 16, 50, 14, 7, 2
2018/6/18, 54, 12, 32, 16, 5, 2
2018/6/19, 40, 23, 26, 39, 15, 3
2018/6/20, 65, 20, 19, 34, 4, 3
2018/6/21, 48, 31, 34, 38, 9, 3
2018/6/22, 75, 37, 56, 44, 12, 4
2018/6/23, 96, 27, 38, 27, 5, 3
2018/6/24, 78, 26, 59, 18, 7, 3
2018/6/25, 73, 39, 66, 37, 14, 4
2018/6/26, 105, 37, 36, 30, 15, 4
2018/6/27, 85, 27, 12, 13, 8, 4
2018/6/28, 62, 30, 13, 15, 12, 3
2018/6/29, 65, 19, 8, 14, 11, 2
2018/6/30, 53, 24, 20, 17, 10, 3
2018/7/1, 60, 26, 20, 13, 11, 3
2018/1/2, 58, 16, 28, 14, 4, 3
2018/1/3, 57, 21, 32, 9, 4, 2
2018/1/4, 63, 13, 23, 23, 3, 2
2018/1/5, 47, 19, 13, 35, 3, 4
2018/1/6, 58, 24, 25, 28, 4, 4
2018/1/7, 71, 15, 27, 21, 2, 3
2018/1/8, 61, 25, 13, 25, 2, 2
2018/1/9, 71, 24, 26, 26, 3, 5
2018/1/10, 80, 20, 23, 31, 5, 5
2018/1/11, 65, 12, 22, 23, 3, 3
2018/1/12, 57, 13, 24, 28, 4, 4
2018/1/13, 51, 17, 25, 28, 5, 4
2018/1/14, 57, 16, 24, 25, 3, 2
2018/1/15, 60, 34, 13, 44, 9, 4
2018/1/16, 92, 53, 8, 53, 13, 7
2018/1/17, 129, 56, 6, 41, 6, 4
2018/1/18, 124, 22, 24, 41, 7, 4
2018/1/19, 76, 41, 26, 36, 5, 4
2018/1/20, 115, 31, 22, 35, 6, 5
2018/1/21, 94, 31, 29, 27, 7, 4
2018/1/22, 86, 22, 19, 34, 3, 3
2018/1/23, 68, 29, 29, 28, 5, 4
2018/1/24, 78, 12, 28, 18, 4, 2
2018/1/25, 47, 11, 25, 25, 3, 3
2018/1/26, 47, 13, 25, 27, 4, 3
2018/1/27, 55, 16, 27, 23, 2, 3
2018/1/28, 57, 28, 17, 34, 5, 4
2018/1/29, 79, 31, 29, 32, 5, 5
2018/1/30, 87, 18, 27, 29, 4, 3
2018/1/31, 63, 24, 23, 41, 6, 5
2018/2/1, 72, 35, 10, 43, 5, 4
2018/2/2, 94, 45, 9, 46, 6, 6
2018/2/3, 113, 34, 22, 34, 4, 5
