date, pm25, pm10, o3, no2, so2, co
2016/9/27, 62, 31, 13, 12, 4, 3
2016/9/28, 44, 19, 31, 9, 4, 3
2016/9/29, 33, 20, 30, 10, 4, 5
2016/9/30, 30, 40, 24, 27, 4, 7
2016/10/1, 90, 62, 38, 23, 5, 8
2016/4/2, 167, 58, 45, 24, 5, 5
2016/4/3, 145, 54, 41, 22, 5, 6
2016/4/4, 140, 41, 41, 16, 7, 4
2016/4/5, 88, 43, 32, 20, 7, 3
2016/4/6, 80, 37, 29, 24, 5, 5
2016/4/7, 98, 59, 17, 31, 6, 9
2016/4/8, 140, 48, 35, 32, 6, 5
2016/4/9, 121, 52, 48, 30, 6, 5
2016/4/10, 115, 66, 33, 30, 7, 5
2016/4/11, 154, 49, 41, 23, 6, 4
2016/4/12, 120, 58, 35, 24, 5, 5
2016/4/13, 128, 80, 61, 35, 7, 8
2016/4/14, 163, 101, 73, 29, 6, 7
2016/4/15, 181, 80, 53, 30, 7, 4
2016/4/16, 145, 49, 42, 20, 5, 4
2016/4/17, 92, 60, 51, 17, 8, 6
2016/4/18, 132, 43, 58, 21, 6, 2
2016/4/19, 83, 50, 57, 20, 5, 2
2016/4/20, 87, 42, 42, 21, 5, 4
2016/4/21, 77, 57, 80, 28, 6, 7
2016/4/22, 115, 94, 109, 41, 9, 10
2016/4/23, 166, 40, 68, 16, 4, 5
2016/4/24, 116, 57, 59, 20, 6, 5
2016/4/25, 126, 72, 39, 28, 5, 5
2016/4/26, 122, 51, 33, 26, 5, 5
2016/4/27, 117, 49, 44, 20, 6, 6
2016/4/28, 128, 81, 80, 21, 10, 10
2016/4/29, 170, 102, 101, 40, 14, 11
2016/4/30, 183, 77, 104, 25, 9, 6
2016/5/1, 146, 65, 82, 16, 6, 6
2016/5/2, 132, 45, 41, 14, 5, 5
2016/5/3, 105, 55, 64, 14, 6, 4
2016/5/4, 101, 87, 90, 31, 10, 6
2016/5/5, 125, 61, 33, 20, 5, 5
2016/5/6, 104, 64, 83, 21, 7, 7
2016/5/7, 141, 164, 49, 15, 5, 4
2016/5/8, 150, 61, 41, 16, 5, 4
2016/5/9, 90, 48, 29, 22, 4, 5
2016/5/10, 128, 30, 36, 15, 4, 4
2016/5/11, 83, 79, 112, 28, 9, 9
2016/5/12, 162, 69, 96, 16, 6, 8
2016/5/13, 135, 72, 66, 16, 5, 7
2016/5/14, 157, 48, 45, 13, 4, 5
2016/5/15, 103, 37, 26, 16, 5, 7
2016/5/16, 94, 52, 69, 17, 7, 7
2016/5/17, 116, 45, 66, 24, 6, 3
2016/5/18, 86, 60, 88, 17, 6, 4
2016/5/19, 99, 66, 68, 13, 7, 4
2016/5/20, 124, 41, 47, 13, 5, 4
2016/5/21, 86, 20, 41, 14, 3, 5
2016/5/22, 60, 53, 40, 17, 4, 6
2016/5/23, 124, 69, 68, 21, 6, 7
2016/5/24, 154, 77, 64, 25, 8, 9
2016/5/25, 167, 70, 85, 18, 5, 7
2016/5/26, 154, 79, 29, 30, 5, 9
